data,close,volume
2008/5/16,42.43,96717 
2008/5/19,42.56,81981 
2008/5/20,41.82,76013 
2008/5/21,41.27,42667 
2008/5/22,41.02,44427 
2008/5/23,40.16,60286 
2008/5/26,40.16,48696 
2008/5/27,40.35,32659 
2008/5/28,41.08,113604 
2008/5/29,41.15,102478 
2008/5/30,40.23,180096 
2008/6/2,41.45,52392 
2008/6/3,40.53,61836 
2008/6/4,41.15,34519 
2008/6/5,41.57,80969 
2008/6/6,41.94,88945 
2008/6/9,40.04,106078 
2008/6/10,39.18,89621 
2008/6/11,40.41,46577 
2008/6/12,39.73,74063 
2008/6/13,39.73,51762 
2008/6/16,40.41,36891 
2008/6/17,39.98,65787 
2008/6/18,40.16,34616 
2008/6/19,39.43,65982 
2008/6/20,39.06,67414 
2008/6/23,39.31,49181 
2008/6/24,39.37,60996 
2008/6/25,40.59,92105 
2008/6/26,39.86,55036 
2008/6/27,39.24,175633 
2008/6/30,39.86,88145 
2008/7/1,39.37,31903 
2008/7/2,37.9,79943 
2008/7/3,36.06,116787 
2008/7/4,36.18,56047 
2008/7/7,36.85,40723 
2008/7/8,36.12,70739 
2008/7/9,36.48,55499 
2008/7/10,36.48,43346 
2008/7/11,38.26,62911 
2008/7/14,37.16,40632 
2008/7/15,35.32,63640 
2008/7/16,35.44,86595 
2008/7/17,37.88,68546 
2008/7/18,38.21,68762 
2008/7/21,39.39,55506 
2008/7/22,38.14,65094 
2008/7/23,37.94,74949 
2008/7/24,38.8,40280 
2008/7/25,38.07,35148 
2008/7/29,36.23,73723 
2008/7/30,37.55,51289 
2008/7/31,37.02,50775 
2008/8/1,36.89,37132 
2008/8/4,36.69,23272 
2008/8/5,36.49,60099 
2008/8/6,38.73,82098 
2008/8/7,39.19,46110 
2008/8/8,39.85,78694 
2008/8/11,39.92,48792 
2008/8/12,40.31,63077 
2008/8/13,40.31,56037 
2008/8/14,39.85,423945 
2008/8/15,39.92,50429 
2008/8/18,39.59,50720 
2008/8/19,39.52,50724 
2008/8/20,39.52,39486 
2008/8/21,39.13,46397 
2008/8/22,39.65,52249 
2008/8/25,39.85,52467 
2008/8/26,39.52,53304 
2008/8/27,39.79,65758 
2008/8/28,39.59,80166 
2008/8/29,38.8,78359 
2008/9/1,37.28,118979 
2008/9/2,35.77,116605 
2008/9/3,36.23,79092 
2008/9/4,35.17,71986 
2008/9/5,34.91,81848 
2008/9/8,37.35,64455 
2008/9/9,35.77,50434 
2008/9/10,35.37,65933 
2008/9/11,34.45,72552 
2008/9/12,34.71,37081 
2008/9/15,34.06,41170 
2008/9/16,33.59,60627 
2008/9/17,34.85,108360 
2008/9/18,34.25,153150 
2008/9/19,36.62,132119 
2008/9/22,36.76,64588 
2008/9/23,36.23,56418 
2008/9/24,35.11,41015 
2008/9/25,34.91,40506 
2008/9/26,35.17,73642 
2008/9/30,34.58,78742 
2008/10/1,34.58,46482 
2008/10/2,33.86,51584 
2008/10/3,33.86,57135 
2008/10/6,32.28,59504 
2008/10/7,32.74,49124 
2008/10/8,30.47,88077 
2008/10/9,30.37,65030 
2008/10/13,30.73,96441 
2008/10/14,32.87,92253 
2008/10/15,31.75,68406 
2008/10/16,30.66,24634 
2008/10/17,29.61,55135 
2008/10/20,29.11,74263 
2008/10/21,29.05,73059 
2008/10/22,28.06,48389 
2008/10/23,27.11,29118 
2008/10/24,26.18,59949 
2008/10/27,25.23,65208 
2008/10/28,26.15,84075 
2008/10/29,27.67,107275 
2008/10/30,29.58,73018 
2008/10/31,31.62,107753 
2008/11/3,30.96,80849 
2008/11/4,31.62,58437 
2008/11/5,31.62,74630 
2008/11/6,29.41,47506 
2008/11/7,28.65,125918 
2008/11/10,28.46,63403 
2008/11/11,28.39,38829 
2008/11/12,28.59,58258 
2008/11/13,26.68,58146 
2008/11/14,27.47,49143 
2008/11/17,26.88,43433 
2008/11/18,25.36,70085 
2008/11/19,25.03,50873 
2008/11/20,24.24,46181 
2008/11/21,25.36,57417 
2008/11/24,24.57,51563 
2008/11/25,26.28,83669 
2008/11/26,25.69,57744 
2008/11/27,26.94,63245 
2008/11/28,26.88,50939 
2008/12/1,26.88,66276 
2008/12/2,25,83672 
2008/12/3,24.47,73778 
2008/12/4,24.41,59908 
2008/12/5,24.5,41398 
2008/12/8,26.22,101119 
2008/12/9,26.88,79461 
2008/12/10,28.75,115663 
2008/12/11,29.58,87626 
2008/12/12,27.53,69509 
2008/12/15,28.62,68515 
2008/12/16,29.31,58116 
2008/12/17,30.3,88440 
2008/12/18,29.64,50231 
2008/12/19,29.61,39874 
2008/12/22,29.38,51444 
2008/12/23,28.88,39967 
2008/12/24,28.59,30751 
2008/12/25,28.39,6111 
2008/12/26,28.59,7439 
2008/12/29,28.55,18838 
2008/12/30,29.77,30369 
2008/12/31,29.25,21424 
2009/1/5,30.47,41027 
2009/1/6,30.04,35157 
2009/1/7,29.35,71507 
2009/1/8,27.37,89413 
2009/1/9,27.01,68264 
2009/1/10,27.01,20805 
2009/1/12,27.44,49297 
2009/1/13,28.85,71874 
2009/1/14,28.32,45983 
2009/1/15,27.01,73203 
2009/1/16,27.47,32729 
2009/1/17,27.3,7747 
2009/1/19,27.01,36418 
2009/1/20,26.08,81300 
2009/1/21,26.48,65396 
2009/2/2,27.53,112981 
2009/2/3,28.23,91379 
2009/2/4,28.26,87876 
2009/2/5,27.93,70831 
2009/2/6,29.44,99942 
2009/2/9,29.97,104133 
2009/2/10,29.54,46312 
2009/2/11,30.33,80431 
2009/2/12,29.87,69802 
2009/2/13,30.27,50844 
2009/2/16,30.2,51331 
2009/2/17,28.85,69151 
2009/2/18,29.38,58724 
2009/2/19,29.91,66457 
2009/2/20,28.92,81825 
2009/2/23,29.64,66312 
2009/2/24,28.98,60256 
2009/2/25,29.44,53877 
2009/2/26,29.64,52871 
2009/2/27,29.61,59369 
2009/3/2,29.48,101891 
2009/3/3,29.38,58135 
2009/3/4,30.3,85726 
2009/3/5,30.7,77997 
2009/3/6,31.95,103953 
2009/3/9,31.78,69598 
2009/3/10,31.06,78142 
2009/3/11,32.08,84134 
2009/3/12,31.78,51626 
2009/3/13,32.61,114489 
2009/3/16,32.94,74164 
2009/3/17,32.94,59583 
2009/3/18,33.2,80525 
2009/3/19,32.41,51242 
2009/3/20,31.42,62307 
2009/3/23,33.13,59642 
2009/3/24,34.52,62137 
2009/3/25,34.38,75298 
2009/3/26,34.06,61262 
2009/3/27,34.19,53590 
2009/3/30,34.25,46028 
2009/3/31,33.86,69328 
2009/4/1,33.4,52016 
2009/4/2,34.52,84651 
2009/4/3,34.65,86966 
2009/4/6,34.52,85447 
2009/4/7,34.32,75601 
2009/4/8,33.07,114714 
2009/4/9,34.52,85978 
2009/4/10,34.91,43178 
2009/4/13,34.71,57300 
2009/4/14,34.58,72053 
2009/4/15,34.25,89359 
2009/4/16,33.79,93547 
2009/4/17,33.2,152927 
2009/4/20,34.19,78105 
2009/4/21,33.99,64237 
2009/4/22,33.4,67165 
2009/4/23,33.79,80614 
2009/4/24,33.26,82332 
2009/4/27,33.26,63095 
2009/4/28,33.59,55904 
2009/4/29,33.99,58353 
2009/4/30,36.36,157461 
2009/5/4,38.86,177162 
2009/5/5,38.21,131065 
2009/5/6,37.88,176100 
2009/5/7,37.22,141315 
2009/5/8,37.09,97085 
2009/5/11,37.02,77283 
2009/5/12,36.49,83430 
2009/5/13,37.15,93934 
2009/5/14,35.9,82102 
2009/5/15,36.1,64116 
2009/5/18,36.89,63131 
2009/5/19,37.55,91300 
2009/5/20,37.02,64541 
2009/5/21,37.28,64072 
2009/5/22,37.02,57355 
2009/5/25,36.69,50675 
2009/5/26,37.28,64760 
2009/5/27,39.79,185665 
2009/6/1,38.86,106441 
2009/6/2,39.46,86480 
2009/6/3,39.39,80050 
2009/6/4,38.14,86580 
2009/6/5,37.81,43823 
2009/6/6,38.01,7190 
2009/6/8,37.28,64153 
2009/6/9,36.95,90544 
2009/6/10,38.34,65752 
2009/6/11,38.4,60245 
2009/6/12,36.89,90897 
2009/6/15,35.11,101763 
2009/6/16,35.31,78122 
2009/6/17,34.25,83450 
2009/6/18,34.71,67750 
2009/6/19,34.45,67571 
2009/6/22,34.91,50677 
2009/6/23,33.79,59338 
2009/6/24,34.85,123273 
2009/6/25,35.37,59575 
2009/6/26,35.83,69148 
2009/6/29,35.17,64173 
2009/6/30,36.03,45109 
2009/7/1,36.23,46729 
2009/7/2,36.29,34321 
2009/7/3,36.23,27649 
2009/7/6,35.83,33137 
2009/7/7,36.49,39797 
2009/7/8,35.83,59142 
2009/7/9,36.43,66492 
2009/7/10,36.95,57428 
2009/7/13,36.23,69032 
2009/7/14,36.76,89993 
2009/7/15,37.5,73754 
2009/7/16,37.85,49715 
2009/7/17,37.78,62505 
2009/7/20,38.34,69721 
2009/7/21,38.83,76400 
2009/7/22,38.69,57320 
2009/7/23,39.53,73073 
2009/7/24,40.02,89057 
2009/7/27,40.3,54337 
2009/7/28,40.51,48217 
2009/7/29,39.53,57068 
2009/7/30,39.18,62410 
2009/7/31,41.21,198297 
2009/8/3,40.79,70118 
2009/8/4,40.3,62209 
2009/8/5,39.81,53465 
2009/8/6,39.74,54642 
2009/8/10,40.44,69792 
2009/8/11,39.95,64577 
2009/8/12,40.23,43087 
2009/8/13,41,80233 
2009/8/14,41.21,53722 
2009/8/17,40.44,50931 
2009/8/18,40.3,32158 
2009/8/19,40.16,21348 
2009/8/20,40.37,26448 
2009/8/21,39.74,42152 
2009/8/24,40.86,59461 
2009/8/25,41.07,35370 
2009/8/26,41.28,50632 
2009/8/27,41.14,30495 
2009/8/28,41.63,52477 
2009/8/31,41.42,45092 
2009/9/1,42.68,85451 
2009/9/2,41.7,61443 
2009/9/3,41.84,43804 
2009/9/4,41.98,44584 
2009/9/7,43.38,75090 
2009/9/8,43.87,72707 
2009/9/9,43.38,53773 
2009/9/10,44.43,98902 
2009/9/11,43.66,48333 
2009/9/14,43.03,46855 
2009/9/15,43.73,38236 
2009/9/16,43.87,35249 
2009/9/17,43.73,38706 
2009/9/18,43.87,46733 
2009/9/21,43.59,33550 
2009/9/22,43.73,24796 
2009/9/23,43.59,38653 
2009/9/24,42.54,55228 
2009/9/25,42.75,45172 
2009/9/28,42.47,27538 
2009/9/29,44.57,82738 
2009/9/30,45.13,103320 
2009/10/1,45.48,55066 
2009/10/2,43.87,78935 
2009/10/5,43.38,72185 
2009/10/6,43.66,82006 
2009/10/7,43.45,71233 
2009/10/8,42.61,82434 
2009/10/9,42.75,68771 
2009/10/12,42.82,36581 
2009/10/13,43.24,51789 
2009/10/14,44.43,86653 
2009/10/15,44.64,62653 
2009/10/16,43.31,75151 
2009/10/19,42.96,103282 
2009/10/20,43.38,75184 
2009/10/21,43.1,50263 
2009/10/22,43.24,72905 
2009/10/23,43.03,45836 
2009/10/26,43.03,36845 
2009/10/27,42.89,50932 
2009/10/28,42.33,62802 
2009/10/29,42.19,104392 
2009/10/30,41.98,66231 
2009/11/2,41.84,38878 
2009/11/3,41.42,52810 
2009/11/4,41.7,66043 
2009/11/5,41.77,43808 
2009/11/6,41.98,47852 
2009/11/9,41.98,34919 
2009/11/10,42.33,43071 
2009/11/11,43.52,95052 
2009/11/12,43.52,103458 
2009/11/13,43.24,43224 
2009/11/16,43.66,61268 
2009/11/17,43.8,57974 
2009/11/18,44.01,69904 
2009/11/19,44.01,57556 
2009/11/20,43.17,51975 
2009/11/23,43.38,25462 
2009/11/24,43.66,26329 
2009/11/25,43.87,53135 
2009/11/26,43.38,32538 
2009/11/27,41.98,95638 
2009/11/30,42.75,33035 
2009/12/1,42.47,56486 
2009/12/2,42.54,43563 
2009/12/3,43.03,55226 
2009/12/4,43.03,27534 
2009/12/7,43.73,46816 
2009/12/8,43.66,39771 
2009/12/9,43.66,38672 
2009/12/10,42.89,64164 
2009/12/11,43.8,41258 
2009/12/14,43.87,39767 
2009/12/15,43.87,31300 
2009/12/16,43.24,49635 
2009/12/17,43.52,44782 
2009/12/18,43.31,35393 
2009/12/21,43.52,52682 
2009/12/22,44.01,44147 
2009/12/23,44.36,66694 
2009/12/24,44.5,57965 
2009/12/25,44.36,20300 
2009/12/28,44.57,41748 
2009/12/29,44.29,28612 
2009/12/30,44.71,59793 
2009/12/31,45.13,52178 
2010/1/4,45.41,39511 
2010/1/5,45.13,38394 
2010/1/6,45.41,52734 
2010/1/7,44.92,53294 
2010/1/8,44.78,48047 
2010/1/11,45.13,37446 
2010/1/12,44.5,52444 
2010/1/13,43.94,49806 
2010/1/14,44.22,39254 
2010/1/15,44.43,50011 
2010/1/18,44.01,30586 
2010/1/19,43.73,47541 
2010/1/20,44.08,52519 
2010/1/21,43.8,24842 
2010/1/22,42.75,64001 
2010/1/25,42.26,62230 
2010/1/26,42.05,80078 
2010/1/27,41.7,53876 
2010/1/28,41.98,44033 
2010/1/29,43.03,98124 
2010/2/1,41.84,82234 
2010/2/2,41.28,72141 
2010/2/3,41.84,42627 
2010/2/4,41.35,46032 
2010/2/5,40.02,66295 
2010/2/6,40.58,16391 
2010/2/8,40.16,45835 
2010/2/9,41,49551 
2010/2/10,40.86,53809 
2010/2/22,41.28,49684 
2010/2/23,41.84,52030 
2010/2/24,40.93,60489 
2010/2/25,40.72,57502 
2010/2/26,41.14,31376 
2010/3/1,41.7,65860 
2010/3/2,41.91,54451 
2010/3/3,41.98,34984 
2010/3/4,41.42,54471 
2010/3/5,42.26,60054 
2010/3/8,42.82,44396 
2010/3/9,42.89,31475 
2010/3/10,42.96,30588 
2010/3/11,42.96,30381 
2010/3/12,42.54,69392 
2010/3/15,41.84,41567 
2010/3/16,41.77,29927 
2010/3/17,42.33,69118 
2010/3/18,42.26,70256 
2010/3/19,41.98,46018 
2010/3/22,41.28,47084 
2010/3/23,41.7,51751 
2010/3/24,42.4,48661 
2010/3/25,43.03,64155 
2010/3/26,43.38,81172 
2010/3/29,43.52,37559 
2010/3/30,43.52,30055 
2010/3/31,43.03,39288 
2010/4/1,43.45,54739 
2010/4/2,43.66,17373 
2010/4/6,44.36,53216 
2010/4/7,44.43,49685 
2010/4/8,43.59,48608 
2010/4/9,43.87,31648 
2010/4/12,44.15,36942 
2010/4/13,44.01,42767 
2010/4/14,44.64,55676 
2010/4/15,45.06,72063 
2010/4/16,44.08,49739 
2010/4/19,43.8,71160 
2010/4/20,43.94,37544 
2010/4/21,43.66,46602 
2010/4/22,43.1,92244 
2010/4/23,43.17,48952 
2010/4/26,44.43,67547 
2010/4/27,44.57,25421 
2010/4/28,43.45,73211 
2010/4/29,43.1,41236 
2010/4/30,43.24,43450 
2010/5/3,43.1,22439 
2010/5/4,42.68,38777 
2010/5/5,41.84,94194 
2010/5/6,41.63,52111 
2010/5/7,41.56,61576 
2010/5/10,41.84,56310 
2010/5/11,42.05,69348 
2010/5/12,42.05,27731 
2010/5/13,42.82,39908 
2010/5/14,42.82,35601 
2010/5/17,41.42,73215 
2010/5/18,41.63,30477 
2010/5/19,41.49,51605 
2010/5/20,41.21,31740 
2010/5/21,41.14,46257 
2010/5/24,41.28,19317 
2010/5/25,40.86,51282 
2010/5/26,41.21,42971 
2010/5/27,41.07,55503 
2010/5/28,41.07,61148 
2010/5/31,42.12,25401 
2010/6/1,41.84,28375 
2010/6/2,41.84,35323 
2010/6/3,42.54,49528 
2010/6/4,42.68,42722 
2010/6/7,41.42,70649 
2010/6/8,40.93,40431 
2010/6/9,41,46104 
2010/6/10,41.56,28817 
2010/6/11,42.33,42325 
2010/6/14,42.75,44942 
2010/6/15,42.96,37547 
2010/6/17,43.45,62015 
2010/6/18,43.87,46332 
2010/6/21,44.29,68409 
2010/6/22,43.8,33389 
2010/6/23,43.45,37195 
2010/6/24,43.38,35361 
2010/6/25,42.96,30579 
2010/6/28,43.17,20546 
2010/6/29,42.68,47953 
2010/6/30,42.4,58319 
2010/7/1,41.98,65215 
2010/7/2,42.19,67300 
2010/7/5,42.96,88484 
2010/7/6,44.07,69857 
2010/7/7,43.77,59168 
2010/7/8,44.43,50379 
2010/7/9,44.43,38073 
2010/7/12,43.99,44197 
2010/7/13,43.84,37486 
2010/7/14,44.43,59847 
2010/7/15,44.36,36838 
2010/7/16,44.07,29941 
2010/7/19,44.95,63786 
2010/7/20,45.24,53963 
2010/7/21,45.46,41276 
2010/7/22,45.61,45329 
2010/7/23,46.2,66046 
2010/7/26,46.05,27031 
2010/7/27,45.98,21055 
2010/7/28,46.35,27030 
2010/7/29,46.35,38609 
2010/7/30,45.9,43621 
2010/8/2,45.83,48140 
2010/8/3,45.61,32996 
2010/8/4,45.61,28406 
2010/8/5,45.54,22212 
2010/8/6,44.8,62494 
2010/8/9,44.65,57034 
2010/8/10,44.87,63934 
2010/8/11,44.87,28646 
2010/8/12,44.29,66230 
2010/8/13,44.21,65690 
2010/8/16,44.36,39763 
